,PlanningArea,Subzone,PlanningRegion,Total,young,old,EconomicallyActive,Young,Old,EconomicallyActive,Year
4635,Bukit Panjang,Bukit Panjang,West Region,32570,12150,1680,18750,37.29280623,5.15653617,57.5506269,2003
4636,Bukit Panjang,Dairy Farm,West Region,3410,1290,190,1940,37.71918796,5.555539311,56.72498034,2003
4637,Bukit Panjang,Fajar,West Region,20740,7820,1020,11900,37.70489985,4.918030416,57.37702152,2003
4638,Bukit Panjang,Nature Reserve,West Region,2630,990,120,1520,37.64244242,4.562720294,57.79445706,2003
4639,Bukit Panjang,Saujana,West Region,20260,8090,850,11320,39.93087861,4.195456962,55.87361507,2003
4640,Bukit Panjang,Senja,West Region,13330,4770,520,8070,35.70356609,3.892212656,60.4041464,2003
4641,Bukit Timah,Anak Bukit,Central Region,21310,7510,1630,12180,35.22512419,7.645399791,57.12942911,2003
4642,Bukit Timah,Coronation Road,Central Region,4960,1570,530,2860,31.65316199,10.68546233,57.66117407,2003
4643,Bukit Timah,Farrer Court,Central Region,6030,1760,730,3540,29.18734795,12.10611591,58.7063703,2003
4644,Bukit Timah,Hillcrest,Central Region,7130,2220,750,4170,31.09239343,10.50418697,58.40327955,2003
4645,Bukit Timah,Holland Road,Central Region,6870,2310,590,3980,33.57553259,8.575568931,57.84875313,2003
4646,Bukit Timah,Leedon Park,Central Region,5580,1660,470,3470,29.64280421,8.392842156,61.96417506,2003
4647,Bukit Timah,Swiss Club,Central Region,4220,1330,520,2390,31.36785055,12.26412202,56.36779159,2003
4648,Bukit Timah,Ulu Pandan,Central Region,9550,3170,730,5650,33.19368252,7.643971053,59.16224171,2003
4649,Central Water Catchment,Central Water Catchment,NA,10,0,0,0,0,0,0,2003
4650,Changi,Changi Airport,East Region,0,0,0,0,0,0,0,2003
4651,Changi,Changi Point,East Region,430,130,50,270,28.88824693,11.1108642,59.9986667,2003
4652,Changi,Changi West,East Region,1020,420,40,560,41.1760669,3.921530181,54.90142254,2003
4653,Changi Bay,Changi Bay,NA,0,0,0,0,0,0,0,2003
4654,Choa Chu Kang,Central,West Region,17750,6900,820,10020,38.89513027,4.62231983,56.48249353,2003
4655,Choa Chu Kang,Keat Hong,West Region,15590,6300,610,8680,40.41049364,3.912762083,55.67668013,2003
4656,Choa Chu Kang,Kranji North,West Region,14830,6220,490,8160,41.82915815,3.29522307,54.87555153,2003
4657,Choa Chu Kang,Pang Sua,West Region,16310,6790,570,8960,41.60536666,3.492644919,54.90192714,2003
4658,Choa Chu Kang,Peng Siang,West Region,29560,11740,1230,16610,39.68896562,4.158213604,56.15278697,2003
4659,Choa Chu Kang,Teck Whye,West Region,25750,9640,1630,14490,37.42234572,6.327637295,56.24997816,2003
4660,Choa Chu Kang,Yew Tee,West Region,38020,14460,1540,22030,38.02260373,4.049433592,57.92793638,2003
4661,Clementi,Clementi Central,West Region,11810,3150,1220,7460,26.62719643,10.31275544,63.0599636,2003
4662,Clementi,Clementi North,West Region,24230,6100,2440,15690,25.175392,10.0701568,64.75440992,2003
4663,Clementi,Clementi West,West Region,16280,5010,1210,10060,30.77393687,7.432427867,61.79357384,2003
4664,Clementi,Clementi Woods,West Region,19580,5340,2050,12190,27.27271334,10.46986186,62.25737372,2003
4665,Clementi,Faber,West Region,3970,1350,240,2380,34.00495213,6.045324823,59.94947116,2003
4666,Clementi,Pandan,West Region,10,0,0,0,0,0,0,2003
4667,Clementi,Sunset Way,West Region,6490,2150,490,3850,33.12783802,7.550065408,59.32194249,2003
4668,Clementi,Toh Tuck,West Region,10,0,0,0,0,0,0,2003
4669,Clementi,West Coast,West Region,3310,1150,190,1970,34.74309745,5.740163927,59.51643651,2003
4670,Downtown Core,Anson,Central Region,40,0,0,0,0,0,0,2003
4671,Downtown Core,Bayfront Subzone,Central Region,0,0,0,0,0,0,0,2003
4672,Downtown Core,Bugis,Central Region,2810,610,470,1770,21.40343367,16.49117021,62.10504525,2003
4673,Downtown Core,Cecil,Central Region,30,0,0,0,0,0,0,2003
4674,Downtown Core,Central Subzone,Central Region,0,0,0,0,0,0,0,2003
4675,Downtown Core,City Hall,Central Region,80,0,0,0,0,0,0,2003
4676,Downtown Core,Clifford Pier,Central Region,0,0,0,0,0,0,0,2003
4677,Downtown Core,Marina Centre,Central Region,20,0,0,0,0,0,0,2003
4678,Downtown Core,Maxwell,Central Region,0,0,0,0,0,0,0,2003
4679,Downtown Core,Phillip,Central Region,0,0,0,0,0,0,0,2003
4680,Downtown Core,Raffles Place,Central Region,30,0,0,0,0,0,0,2003
4681,Downtown Core,Tanjong Pagar,Central Region,260,60,40,180,21.42780615,14.2852041,64.28341845,2003
4682,Geylang,Aljunied,Central Region,42630,11990,4890,25730,28.13892792,11.47617661,60.38487201,2003
4683,Geylang,Geylang East,Central Region,28840,8730,3270,16850,30.25995485,11.33448481,58.40552568,2003
4684,Geylang,Kallang Way,Central Region,40,0,0,0,0,0,0,2003
4685,Geylang,Kampong Ubi,Central Region,13030,5000,670,7360,38.37295597,5.1419761,56.48499119,2003
4686,Geylang,Macpherson,Central Region,27520,7530,4050,15950,27.35196972,14.71121878,57.93677518,2003
4687,Hougang,Defu Industrial Park,North East Region,20,0,0,0,0,0,0,2003
4688,Hougang,Hougang Central,North East Region,48660,16640,3670,28370,34.18240875,7.539028854,58.27854185,2003
4689,Hougang,Lorong Ah Soo,North East Region,34730,10900,3270,20570,31.37592649,9.412777947,59.21126678,2003
4690,Hougang,Rosyth,North East Region,20370,7200,1630,11540,35.34607985,8.001959744,56.65191131,2003
4691,Hougang,Sungei Serangoon,North East Region,0,0,0,0,0,0,0,2003
4692,Hougang,Tai Keng,North East Region,12130,4130,1140,6870,34.01974133,9.390437075,56.58973922,2003
4693,Hougang,Trafalgar,North East Region,89330,32620,5210,51510,36.5121965,5.831653701,57.65613861,2003
4694,Jurong East,Boon Lay,West Region,19890,6850,1350,11710,34.40480442,6.7805089,58.81463646,2003
4695,Jurong East,International Business Park,West Region,0,0,0,0,0,0,0,2003
4696,Jurong East,Jurong Lake,West Region,1090,310,70,680,29.24500712,6.603711286,64.1503382,2003
4697,Jurong East,Jurong Port,West Region,0,0,0,0,0,0,0,2003
4698,Jurong East,Jurong Regional Centre,West Region,2470,760,220,1500,30.64503772,8.870931972,60.48362708,2003
4699,Jurong East,Jurong River,West Region,10,0,0,0,0,0,0,2003
4700,Jurong East,Penjuru Crescent,West Region,20,0,0,0,0,0,0,2003
4701,Jurong East,Teban Gardens,West Region,18310,5940,1320,11020,32.49451176,7.221002614,60.28443092,2003
4702,Jurong East,Toh Guan,West Region,14870,5760,590,8510,38.7617505,3.970387638,57.26779457,2003
4703,Jurong East,Yuhua,West Region,29200,9600,2140,17480,32.8541982,7.323748349,59.82201923,2003
4704,Jurong West,Boon Lay,West Region,25130,8090,1660,15410,32.15420026,6.597771623,61.24798838,2003
4705,Jurong West,Boon Lay,North Region,25130,8090,1660,15410,32.15420026,6.597771623,61.24798838,2003
4706,Jurong West,Central,West Region,51780,18990,2010,30770,36.68146867,3.882556716,59.4359553,2003
4707,Jurong West,Central,North Region,51780,18990,2010,30770,36.68146867,3.882556716,59.4359553,2003
4708,Jurong West,Chin Bee,West Region,10,0,0,0,0,0,0,2003
4709,Jurong West,Chin Bee,North Region,10,0,0,0,0,0,0,2003
4710,Jurong West,Hong Kah,West Region,55210,19350,3030,32840,35.04164523,5.487141346,59.47119531,2003
4711,Jurong West,Hong Kah,North Region,55210,19350,3030,32840,35.04164523,5.487141346,59.47119531,2003
4712,Jurong West,Kian Teck,West Region,40,0,0,0,0,0,0,2003
4713,Jurong West,Kian Teck,North Region,40,0,0,0,0,0,0,2003
4714,Jurong West,Safti,West Region,0,0,0,0,0,0,0,2003
4715,Jurong West,Safti,North Region,0,0,0,0,0,0,0,2003
4716,Jurong West,Taman Jurong,West Region,28170,10240,1730,16220,36.32492504,6.136925812,57.53811368,2003
4717,Jurong West,Taman Jurong,North Region,28170,10240,1730,16220,36.32492504,6.136925812,57.53811368,2003
4718,Jurong West,Wenya,West Region,4460,1470,230,2790,32.73934802,5.122483023,62.13794624,2003
4719,Jurong West,Wenya,North Region,4460,1470,230,2790,32.73934802,5.122483023,62.13794624,2003
4720,Jurong West,Yunnan,West Region,64780,25560,2250,36980,39.4505264,3.472757606,57.07670056,2003
4721,Jurong West,Yunnan,North Region,64780,25560,2250,36980,39.4505264,3.472757606,57.07670056,2003
4722,Kallang,Bendemeer,Central Region,27250,7390,3340,16540,27.09936667,12.24788696,60.6527097,2003
4723,Kallang,Boon Keng,Central Region,9340,2420,1250,5680,25.88232526,13.36896966,60.74859813,2003
4724,Kallang,Crawford,Central Region,9140,1780,2020,5370,19.41110206,22.0283293,58.56045959,2003
4725,Kallang,Geylang Bahru,Central Region,13070,3510,1760,7810,26.83484187,13.45564721,59.70943447,2003
4726,Kallang,Kallang Bahru,Central Region,20,0,0,0,0,0,0,2003
4727,Kallang,Kampong Bugis,Central Region,850,280,70,530,31.81782025,7.954455063,60.22658833,2003
4728,Kallang,Kampong Java,Central Region,10690,2820,1400,6490,26.33050763,13.07188322,60.59751578,2003
4729,Kallang,Lavender,Central Region,7310,1700,1160,4460,23.22401199,15.84697289,60.92887851,2003
4730,Kallang,Tanjong Rhu,Central Region,8890,2580,790,5520,29.02133968,8.886379205,62.09216863,2003
4731,Lim Chu Kang,Lim Chu Kang,NA,60,0,0,0,0,0,0,2003
4732,Mandai,Subzone 1,North Region,0,0,0,0,0,0,0,2003
4733,Mandai,Subzone 2,North Region,0,0,0,0,0,0,0,2003
4734,Mandai,Subzone 3,North Region,1480,520,100,870,34.89909464,6.711364353,58.38886987,2003
4735,Marina East,Marina East,NA,0,0,0,0,0,0,0,2003
4736,Marina South,Marina South,NA,0,0,0,0,0,0,0,2003
4737,Marine Parade,East Coast,Central Region,0,0,0,0,0,0,0,2003
4738,Marine Parade,Katong,Central Region,7420,2270,900,4240,30.63423666,12.1457326,57.21989579,2003
4739,Marine Parade,Marina East,Central Region,0,0,0,0,0,0,0,2003
4740,Marine Parade,Marine Parade,Central Region,26710,6770,3900,16070,25.31786637,14.58488609,60.09721014,2003
4741,Marine Parade,Mountbatten,Central Region,8890,2870,810,5220,32.24715478,9.10111337,58.65161949,2003
4742,Museum,Bras Basah,Central Region,10,0,0,0,0,0,0,2003
4743,Museum,Dhoby Ghaut,Central Region,30,0,0,0,0,0,0,2003
4744,Museum,Fort Canning,Central Region,20,0,0,0,0,0,0,2003
4745,Newton,Cairnhill,Central Region,3330,880,360,2110,26.2685783,10.74623658,62.98488661,2003
4746,Newton,Goodwood Park,Central Region,610,200,30,400,31.74552785,4.761829177,63.4910557,2003
4747,Newton,Istana Negara,Central Region,40,0,0,0,0,0,0,2003
4748,Newton,Monk's Hill,Central Region,1050,250,110,700,23.58468316,10.37726059,66.03711286,2003
4749,Newton,Newton Circus,Central Region,140,40,10,90,28.5693879,7.142346975,64.28112278,2003
4750,Newton,Orange Grove,Central Region,1250,380,90,780,30.3997568,7.1999424,62.3995008,2003
4751,North Eastern Islands,North Eastern Islands,NA,90,0,0,0,0,0,0,2003
4752,Novena,Balestier,Central Region,29270,7910,3640,17740,27.00579481,12.4274454,60.56672565,2003
4753,Novena,Dunearn,Central Region,3520,1100,420,2010,31.16138481,11.89798329,56.94034861,2003
4754,Novena,Malcolm,Central Region,2230,660,260,1310,29.59627984,11.65914054,58.74413119,2003
4755,Novena,Moulmein,Central Region,5450,1620,500,3350,29.61603361,9.140751114,61.24303246,2003
4756,Novena,Mount Pleasant,Central Region,570,180,70,320,31.57839336,12.28048631,56.13936598,2003
4757,Orchard,Boulevard,Central Region,270,60,40,200,19.99933336,13.3328889,66.66444452,2003
4758,Orchard,Somerset,Central Region,100,20,0,80,19.9980002,0,79.9920008,2003
4759,Orchard,Tanglin,Central Region,220,50,20,130,24.99875006,9.999500025,64.99675016,2003
4760,Outram,China Square,Central Region,2000,420,280,1310,20.89541843,13.93027895,65.17380511,2003
4761,Outram,Chinatown,Central Region,6640,1250,1430,3970,18.79696422,21.50372706,59.69915835,2003
4762,Outram,Pearl's Hill,Central Region,6820,1210,1580,4040,17.71593307,23.13320185,59.15071867,2003
4763,Outram,People's Park,Central Region,390,90,40,260,23.07633138,10.25614728,66.66495731,2003
4764,Pasir Ris,Elias,East Region,31490,12600,1340,17560,39.9999873,4.253966904,55.74601405,2003
4765,Pasir Ris,Loyang,East Region,0,0,0,0,0,0,0,2003
4766,Pasir Ris,Loyang East,East Region,10290,3980,490,5820,38.67829089,4.761900134,56.5597118,2003
4767,Pasir Ris,Pasir Ris Drive,East Region,58290,23560,2770,31980,40.40472639,4.750470803,54.84478566,2003
4768,Pasir Ris,Pasir Ris Park,East Region,1100,450,30,640,40.17821269,2.678547513,57.14234694,2003
4769,Pasir Ris,Pasir Ris Town,East Region,20160,7980,920,11270,39.56368886,4.561227287,55.87503427,2003
4770,Pasir Ris,Pasir Ris West,East Region,10,0,0,0,0,0,0,2003
4771,Paya Lebar,Airport Road,NA,0,0,0,0,0,0,0,2003
4772,Paya Lebar,Paya Lebar East,NA,0,0,0,0,0,0,0,2003
4773,Paya Lebar,Paya Lebar North,NA,40,0,0,0,0,0,0,2003
4774,Paya Lebar,Paya Lebar West,NA,40,0,0,0,0,0,0,2003
4775,Paya Lebar,Plab,NA,0,0,0,0,0,0,0,2003
4776,Pioneer,Benoi Sector,NA,10,0,0,0,0,0,0,2003
4777,Pioneer,Gul Basin,NA,0,0,0,0,0,0,0,2003
4778,Pioneer,Gul Circle,NA,10,0,0,0,0,0,0,2003
4779,Pioneer,Joo Koon,NA,40,0,0,0,0,0,0,2003
4780,Pioneer,Pioneer Sector,NA,10,0,0,0,0,0,0,2003
4781,Punggol,Subzone 1,North East Region,220,60,10,140,28.57006809,4.761678015,66.66349221,2003
4782,Punggol,Subzone 2,North East Region,0,0,0,0,0,0,0,2003
4783,Punggol,Subzone 3,North East Region,3430,1010,170,2250,29.44597829,4.956253772,65.59747639,2003
4784,Punggol,Subzone 4,North East Region,29050,9390,1180,18490,32.31244587,4.060562952,63.62695677,2003
4785,Punggol,Subzone 5,North East Region,3670,1050,110,2530,28.45520744,2.981021732,68.56349983,2003
4786,Punggol,Subzone 6,North East Region,0,0,0,0,0,0,0,2003
4787,Queenstown,Commonwealth,Central Region,8520,1870,1660,5010,21.89692986,19.43791635,58.66503669,2003
4788,Queenstown,Dover,Central Region,11480,3290,1200,7000,28.63356951,10.44385514,60.92248832,2003
4789,Queenstown,Ghim Moh,Central Region,11630,2800,1790,7080,23.99312426,15.33846158,60.66832848,2003
4790,Queenstown,Holland Drive,Central Region,15820,3580,2320,9930,22.61527314,14.65570773,62.72895595,2003
4791,Queenstown,Kent Ridge,Central Region,1310,440,30,850,33.33308081,2.272710055,64.39345156,2003
4792,Queenstown,Margaret Drive,Central Region,6840,1730,880,4210,25.36653172,12.90320689,61.73011477,2003
4793,Queenstown,Mei Chin,Central Region,17400,4650,2480,10290,26.69344047,14.23650159,59.07000053,2003
4794,Queenstown,National University Of Singapore,Central Region,90,0,0,0,0,0,0,2003
4795,Queenstown,One North,Central Region,150,50,10,110,29.4100347,5.882006941,64.70207635,2003
4796,Queenstown,Pasir Panjang 1,Central Region,3110,1040,190,1900,33.22673091,6.070268146,60.70268146,2003
4797,Queenstown,Pasir Panjang 2,Central Region,3260,1130,150,2010,34.34640016,4.559256659,61.09403923,2003
4798,Queenstown,Port,Central Region,230,50,20,150,22.72623972,9.090495887,68.17871915,2003
4799,Queenstown,Queensway,Central Region,240,60,10,160,26.08582236,4.347637059,69.56219295,2003
4800,Queenstown,Singapore Polytechnic,Central Region,100,40,0,60,39.9960004,0,59.9940006,2003
4801,Queenstown,Tanglin Halt,Central Region,12620,2840,2190,7600,22.4861263,17.33965373,60.1741408,2003
4802,River Valley,Institution Hill,Central Region,2840,800,220,1840,27.97193017,7.692280796,64.33543939,2003
4803,River Valley,Leonie Hill,Central Region,2850,790,250,1830,27.52603649,8.710771043,63.76284403,2003
4804,River Valley,One Tree Hill,Central Region,1920,520,230,1190,26.80398555,11.85560899,61.33989,2003
4805,River Valley,Oxley,Central Region,1420,310,170,960,21.52762828,11.80547357,66.66620371,2003
4806,River Valley,Paterson,Central Region,170,40,40,100,22.22098772,22.22098772,55.55246931,2003
4807,Rochor,Bencoolen,Central Region,1540,350,260,940,22.58049948,16.77408533,60.64477003,2003
4808,Rochor,Farrer Park,Central Region,2490,640,360,1510,25.49790638,14.34257234,60.15912287,2003
4809,Rochor,Kampong Glam,Central Region,200,50,70,80,24.99875006,34.99825009,39.9980001,2003
4810,Rochor,Little India,Central Region,4190,1020,620,2540,24.4018555,14.8325004,60.76540487,2003
4811,Rochor,Mackenzie,Central Region,30,0,0,0,0,0,0,2003
4812,Rochor,Mount Emily,Central Region,860,220,80,560,25.58109789,9.302217416,65.11552191,2003
4813,Rochor,Rochor Canal,Central Region,10,0,0,0,0,0,0,2003
4814,Rochor,Selegie,Central Region,350,110,30,210,31.4276735,8.57118368,59.99828576,2003
4815,Rochor,Sungei Road,Central Region,2440,580,400,1480,23.57713993,16.2600965,60.16235706,2003
4816,Rochor,Victoria,Central Region,2600,590,370,1660,22.51899802,14.1220835,63.3585368,2003
4817,Seletar,Seletar,NA,410,100,20,320,22.72675621,4.545351242,72.72561987,2003
4818,Sembawang,Admiralty,North Region,8800,2900,520,5370,32.99199887,5.915806694,61.09208067,2003
4819,Sembawang,Sembawang Central,North Region,26490,9940,1030,15520,37.52357964,3.888258253,58.58812435,2003
4820,Sembawang,Sembawang East,North Region,110,30,0,80,27.27024816,0,72.72066176,2003
4821,Sembawang,Sembawang North,North Region,19400,6990,820,11590,36.03090926,4.226801945,59.74223725,2003
4822,Sembawang,Sembawang Springs,North Region,2440,810,240,1400,33.06108955,9.795878384,57.14262391,2003
4823,Sembawang,Sembawang Straits,North Region,530,170,70,290,32.07486651,13.20729798,54.71594876,2003
4824,Sembawang,Senoko North,North Region,10,0,0,0,0,0,0,2003
4825,Sembawang,Senoko South,North Region,40,0,0,0,0,0,0,2003
4826,Sembawang,The Wharves,North Region,0,0,0,0,0,0,0,2003
4827,Sengkang,Buangkok,North East Region,23710,7700,940,15090,32.44836391,3.961228841,63.59036511,2003
4828,Sengkang,Jalan Kayu East,North East Region,5290,1590,290,3430,29.94344643,5.461383312,64.59498193,2003
4829,Sengkang,Jalan Kayu West,North East Region,850,310,90,460,36.04609249,10.46499459,53.48775014,2003
4830,Sengkang,Sengkang Town Centre,North East Region,44510,16390,2140,25960,36.83973099,4.810068597,58.35017794,2003
4831,Sengkang,Sungei Serangoon East,North East Region,0,0,0,0,0,0,0,2003
4832,Sengkang,Sungei Serangoon West,North East Region,47880,17820,2220,27870,37.19473237,4.633687198,58.17155956,2003
4833,Sengkang,Trafalgar,North East Region,40,0,0,0,0,0,0,2003
4834,Serangoon,Seletar Hills,North East Region,11070,3820,1000,6250,34.50764724,9.033415507,56.45884692,2003
4835,Serangoon,Serangoon Central,North East Region,50110,16680,4010,29420,33.28676247,8.002393135,58.71082444,2003
4836,Serangoon,Serangoon Garden,North East Region,39340,12630,3840,22880,32.09656109,9.758574394,58.1448391,2003
4837,Serangoon,Serangoon North,North East Region,17720,6860,800,10060,38.71329644,4.514670138,56.77197699,2003
4838,Simpang,Pulau Seletar,NA,0,0,0,0,0,0,0,2003
4839,Simpang,Simpang North,NA,0,0,0,0,0,0,0,2003
4840,Simpang,Simpang South,NA,0,0,0,0,0,0,0,2003
4841,Simpang,Tanjong Irau,NA,0,0,0,0,0,0,0,2003
4842,Singapore River,Boat Quay,Central Region,170,40,20,130,21.0515236,10.5257618,68.41745171,2003
4843,Singapore River,Clarke Quay,Central Region,60,0,0,0,0,0,0,2003
4844,Singapore River,Robertson Quay,Central Region,800,190,30,590,23.45650054,3.70365798,72.83860693,2003
4845,Southern Islands,Sentosa,Central Region,0,0,0,0,0,0,0,2003
4846,Southern Islands,Southern Group,Central Region,0,0,0,0,0,0,0,2003
4847,Straits View,Straits View,NA,0,0,0,0,0,0,0,2003
4848,Sungei Kadut,Kranji,North Region,10,0,0,0,0,0,0,2003
4849,Sungei Kadut,Mandai,North Region,130,0,110,20,0,84.60887624,15.38343204,2003
4850,Sungei Kadut,Pang Sua,North Region,20,0,0,0,0,0,0,2003
4851,Sungei Kadut,Reservoir View,North Region,20,0,0,0,0,0,0,2003
4852,Sungei Kadut,Turf Club,North Region,630,180,80,370,28.57097506,12.69821114,58.72922652,2003
4853,Tampines,Simei,East Region,38380,14070,2010,22330,36.63107612,5.233010874,58.13588697,2003
4854,Tampines,Tampines East,East Region,133090,50060,7760,75270,37.61364208,5.830640482,56.55570993,2003
4855,Tampines,Tampines North,East Region,0,0,0,0,0,0,0,2003
4856,Tampines,Tampines West,East Region,75910,29230,4160,42530,38.50104867,5.479451333,56.01948683,2003
4857,Tampines,Xilin,East Region,2060,780,70,1230,37.49981971,3.365368436,59.13433108,2003
4858,Tanglin,Chatsworth,Central Region,4530,1270,390,2890,27.91202657,8.571409733,63.51634392,2003
4859,Tanglin,Nassim,Central Region,6540,2010,570,3980,30.64019719,8.689011145,60.67063922,2003
4860,Tanglin,Ridout,Central Region,1100,320,120,690,28.31833347,10.61937505,61.06140654,2003
